1.662451996251693842e+01,1.661833663011761786e+01,1.660769921239505109e+01,1.660631347834883442e+01,1.662636006211563000e+01,1.664192214175709594e+01,1.666053728613908902e+01,1.669230828036576497e+01,1.672228574588013572e+01,1.674412153609907250e+01,1.675321338640136304e+01,1.676228936907870803e+01,1.676501042438812306e+01,1.676398464639688157e+01,1.674715926833885504e+01,1.671059742793137559e+01,1.666966722208018226e+01,1.664272997725349512e+01,1.660714670166193940e+01,1.655881077039693139e+01,1.650147646715183569e+01,1.643652246469645206e+01,1.636246381776535941e+01,1.629883164930773987e+01,1.623735278631996337e+01,1.617994372574653994e+01,1.612261728687206386e+01,1.606427175456867928e+01,1.600207187717382951e+01,1.594099796009819059e+01,1.587821110843723105e+01,1.582109183993289214e+01,1.577910627299636737e+01,1.571931433650076038e+01,1.566890235780771690e+01,1.562012814788478465e+01,1.557545509831735409e+01,1.554657144971704241e+01,1.552668034036232747e+01,1.550416014685125710e+01,1.546702510206535308e+01,1.541074217149674830e+01,1.534843079478257444e+01,1.529699893743574712e+01,1.525724331300107117e+01,1.521972170687528703e+01,1.517402194938955162e+01,1.513669302931585214e+01,1.509651540689727689e+01,1.504875347718348877e+01,1.500000000000000000e+01,1.497373250386148413e+01,1.497264843455517891e+01,1.498222118950733339e+01,1.499379617742573778e+01,1.500338454335754435e+01,1.498569402286836372e+01,1.494582786651090700e+01,1.490266045890846414e+01,1.485936911970304308e+01,1.481358031599360636e+01,1.477065557965209663e+01,1.475248091507604897e+01,1.473474056847813785e+01,1.473235115275500995e+01,1.472108487142937427e+01,1.470691843591369796e+01,1.468635993854589827e+01,1.465455364358852641e+01,1.463691255902239519e+01,1.462447857647509331e+01,1.460365589580823453e+01,1.458168262947556926e+01,1.455513945368079121e+01,1.452816784303475828e+01,1.450952454003562941e+01,1.449593803124973768e+01,1.448891439536532211e+01,1.446797288600799192e+01,1.444652459824289714e+01,1.441275768451885497e+01,1.436163775521792196e+01,1.431090519543542605e+01,1.426632358773415454e+01,1.422215030540743719e+01,1.416284890448216949e+01,1.410182755604603244e+01,1.404603308003370721e+01,1.399520067157435399e+01,1.394122132034384087e+01,1.389537807878577702e+01,1.386260826086284936e+01,1.381920694395212657e+01,1.376216858096293549e+01,1.371383477841759380e+01,1.366765268002150080e+01,1.359922001750082821e+01,1.351661762565134417e+01,1.343421480742952490e+01,1.334323650185586274e+01
1.530808498934191571e-16,-3.330291756460734831e-02,-1.619940273543671039e-01,7.764257062172894019e-02,1.855624300203473909e-01,1.367216821191414855e-01,3.166876548167477101e-01,1.593922400805984352e-01,3.341434123093173225e-01,1.214412445826442422e-01,9.600145617917930918e-02,-2.559227304368276446e-02,8.397810981354114634e-03,-7.099700166015936176e-02,-4.032613473946417559e-01,-3.920348857094357320e-01,-3.194375199340945271e-01,-2.468431001525563107e-01,-4.387055537459019772e-01,-5.928250239554966328e-01,-5.266852290282511007e-01,-7.417507322627325816e-01,-6.323799923759875208e-01,-7.095492172780516471e-01,-4.942448653802374858e-01,-5.447748445679434504e-01,-5.504806233426596807e-01,-6.545954559224650415e-01,-5.568269671833456780e-01,-6.240221154314016250e-01,-5.957927427240391482e-01,-4.602125679646588141e-01,-5.523248234073152574e-01,-5.543215462340287392e-01,-5.808868387803325373e-01,-5.212735976523572567e-01,-3.456460216484640302e-01,-2.926368876014776577e-01,-1.390304088774186875e-01,-2.742595534951359215e-01,-5.482008717463633385e-01,-6.522723047989554823e-01,-5.065258709923585734e-01,-4.107466265050355725e-01,-3.864812174391490385e-01,-4.293455905769604786e-01,-3.265168473529329596e-01,-3.571483645795321960e-01,-4.190439100771433112e-01,-4.164423575312893311e-01,-3.945388539203852352e-01,-4.558347161199827191e-02,-6.016095627074233981e-02,8.158859466710924324e-02,9.317511309433290645e-02,-1.818118175033835160e-02,-2.452089587100462209e-01,-4.982971534875233477e-01,-5.278294176287562367e-01,-4.347337451126325747e-01,-4.473477452334893023e-01,-3.295743189939908668e-01,-1.278584897146189114e-01,-8.352209220893780373e-02,-6.205962088631579443e-02,-2.002562568617449745e-01,-1.901853349598974230e-01,-2.526528756443491286e-01,-3.492357209891411296e-01,-1.793466120009025722e-01,-8.562626516674133603e-02,-2.457139903837655126e-01,-3.076852719721152041e-01,-2.568241501563129914e-01,-2.741652490924457175e-01,-1.427866000423068105e-01,-4.492274480288678540e-02,-2.608963703577610871e-01,-2.258710943508885072e-01,-1.841240723255280765e-01,-4.383922794182251725e-01,-4.848224840462329044e-01,-5.011315739328295882e-01,-3.828858251253436928e-01,-5.388118919519788719e-01,-6.441570173551698364e-01,-5.831119036656919885e-01,-4.858271249873645226e-01,-4.986683330664152813e-01,-4.968540695743101643e-01,-3.650985841260561138e-01,-3.406619072066521259e-01,-5.674959404362471815e-01,-5.644556562543437961e-01,-3.717328882784353139e-01,-5.941284949082948907e-01,-8.045741879316511413e-01,-7.391934994377986623e-01,-9.337611537288069696e-01,-7.042021382076306679e-01
2.187083184010488068e+00,2.448916144847846255e+00,2.710928645761491396e+00,2.966135119448635393e+00,3.219143067310922035e+00,3.478961817099047948e+00,3.727296086897931460e+00,3.982117057890366851e+00,4.211722568268415401e+00,4.438785461675850641e+00,4.680208581314087013e+00,4.930136895706821676e+00,5.186174276598890742e+00,5.429734571341077398e+00,5.656712895781335959e+00,5.900570988901646885e+00,6.154102094700837355e+00,6.409340661758998081e+00,6.660742128551586205e+00,6.917974443477648450e+00,7.194944360565037833e+00,7.465734698813804471e+00,7.727908472032931186e+00,7.976097820265559690e+00,8.235420719864443129e+00,8.489836806719921469e+00,8.743775016131124289e+00,8.994445804912956532e+00,9.275123138965055247e+00,9.558799078894697487e+00,9.846389459626362139e+00,1.012985231284410936e+01,1.040050020914904394e+01,1.066063549535224553e+01,1.091152717744799716e+01,1.114665444491182811e+01,1.138679284176510187e+01,1.162420528013166887e+01,1.186312062952971758e+01,1.209934313768080116e+01,1.234971009924990604e+01,1.258138899491953033e+01,1.280601998228586424e+01,1.304855744065509882e+01,1.331120846674451030e+01,1.357133873511116384e+01,1.383407369860955782e+01,1.411465433561165383e+01,1.439512182751620450e+01,1.469768258428960728e+01,1.500000000000000000e+01,1.530769984472859768e+01,1.561119248928825165e+01,1.591537971208397018e+01,1.622214270239743428e+01,1.655093148180873897e+01,1.688553478057995960e+01,1.721779624079908189e+01,1.755687578051820452e+01,1.789278334281087268e+01,1.819486420818432038e+01,1.850211403212563255e+01,1.882290982893774611e+01,1.915081870891313542e+01,1.948231900489665236e+01,1.982213184530760586e+01,2.014496608477306694e+01,2.045223683257537672e+01,2.076367263368819494e+01,2.108719796121529910e+01,2.139558300027915649e+01,2.169408026362671293e+01,2.200391691951501372e+01,2.232943935338373720e+01,2.268254434020445487e+01,2.304580346968775117e+01,2.341028316157087374e+01,2.376235616794306083e+01,2.409754685964620435e+01,2.443574829053314801e+01,2.478075383708449664e+01,2.514228413667218476e+01,2.551177884109912242e+01,2.587151421771827131e+01,2.624639721882784471e+01,2.661218937001913432e+01,2.697949440679566280e+01,2.732298259672245067e+01,2.765889980154696204e+01,2.800949153721668949e+01,2.838902231010717969e+01,2.877793776850805330e+01,2.915453165264929680e+01,2.952084355433364493e+01,2.988064417994335287e+01,3.024298537283099719e+01,3.058915523211087617e+01,3.091693635957881980e+01,3.121942334257560958e+01,3.152711381800030210e+01
2.500000000000000000e+00,2.591898855911016764e+00,2.714992853865200395e+00,2.507577046393399733e+00,2.463875880082297964e+00,2.585237399387435797e+00,2.461389263864496080e+00,2.451624847277780628e+00,2.170795408428414675e+00,2.358281301655385409e+00,2.455354156075594041e+00,2.543120948399038017e+00,2.598713658314208086e+00,2.224655192396595815e+00,2.340486138177244158e+00,2.594688752709026325e+00,2.608688185463555520e+00,2.509368682208419798e+00,2.524728309399403070e+00,2.628038886090229287e+00,2.802600495946352410e+00,2.676037528040045466e+00,2.503617878662514507e+00,2.460464004033121377e+00,2.619817251220653009e+00,2.575373385345241406e+00,2.472387921067911165e+00,2.662496856139074719e+00,2.854045074500849655e+00,2.907327593086418194e+00,2.755378828616626308e+00,2.756673508305509390e+00,2.674063034172171172e+00,2.512040740151103790e+00,2.453972690534361067e+00,2.347561564179389659e+00,2.379463928725034094e+00,2.424407363355875145e+00,2.288772164915064522e+00,2.518975128619041826e+00,2.356727412774428210e+00,2.227879392034641359e+00,2.266097198848481487e+00,2.588401214481646839e+00,2.644573851155318955e+00,2.572150889001422414e+00,2.729381172871283123e+00,2.848695053059285609e+00,2.886931063190452562e+00,3.018370242712971496e+00,3.033447082798748085e+00,3.155354650553331641e+00,2.907415862747718904e+00,2.957895716733525582e+00,3.232095037823586203e+00,3.332562327612223374e+00,3.336135689612484523e+00,3.373500947784014325e+00,3.392487564846622838e+00,3.138754369381992149e+00,2.947975633218038904e+00,3.145252495242358393e+00,3.231330204114048588e+00,3.329723870975163535e+00,3.418870034221063836e+00,3.304852905618625769e+00,3.196265382036052483e+00,2.976571805188623188e+00,3.240835451883473883e+00,3.193267422330414274e+00,3.005905516579894687e+00,3.000646517525467960e+00,3.178746426710653772e+00,3.460516657610938740e+00,3.586867068668987635e+00,3.664488364458172054e+00,3.613877198503932409e+00,3.457439004566515095e+00,3.378418335236003323e+00,3.348418120655768604e+00,3.463560969575604886e+00,3.790136748729094229e+00,3.578041607855368067e+00,3.718458000898708260e+00,3.778351660129763534e+00,3.724839710226703016e+00,3.600797583647427746e+00,3.398316067304099963e+00,3.406365008612241674e+00,3.665288270756775990e+00,3.850381508050430224e+00,3.913371795876668280e+00,3.660030624168935542e+00,3.599442241457909919e+00,3.624589667209603405e+00,3.536725890020067986e+00,3.388472573452006031e+00,3.152171178598810908e+00,3.080409626045977234e+00,2.987123930502944447e+00
7.691447890458498193e+00,7.724325292060845172e+00,7.766452532004983311e+00,7.803534222254407737e+00,7.839190656077249741e+00,7.886951682303019240e+00,7.951327057957970901e+00,8.032528577077854948e+00,8.098944334988622984e+00,8.177902912437986060e+00,8.252686669294089228e+00,8.325914846321142093e+00,8.397775022613384266e+00,8.490247849203266028e+00,8.580802925755213195e+00,8.680502235113543463e+00,8.798527043756905641e+00,8.931580413892504566e+00,9.087399616229458132e+00,9.257529170162271726e+00,9.436015121660831895e+00,9.633932495265250751e+00,9.837214906793722236e+00,1.004103197733913255e+01,1.023197943545594235e+01,1.041635719212038325e+01,1.061807945209158888e+01,1.083278851018726741e+01,1.104865493266019705e+01,1.124511839514933698e+01,1.143034906630868797e+01,1.162185880685992778e+01,1.183482429654482893e+01,1.204925282618679816e+01,1.225855644084433393e+01,1.246603599284713582e+01,1.266614779268535784e+01,1.286636821635645589e+01,1.306948480039369720e+01,1.327320130742312188e+01,1.346009319210314636e+01,1.363374251826030203e+01,1.380038894950843620e+01,1.396803127880578188e+01,1.413292145339421069e+01,1.429136756438861511e+01,1.444817878554954227e+01,1.459230820911912119e+01,1.472674979595168132e+01,1.486235233969063785e+01,1.500000000000000000e+01,1.512059013052520484e+01,1.524364740828567122e+01,1.533280947568467489e+01,1.542662850843987243e+01,1.552898733476713033e+01,1.560184199786132986e+01,1.565253148673818018e+01,1.568385896382290667e+01,1.571471376684764465e+01,1.573611228466301171e+01,1.574461465209902933e+01,1.574772433152510942e+01,1.574439053999840965e+01,1.573289821740217675e+01,1.572007827586679873e+01,1.570033778664281598e+01,1.567467697439748875e+01,1.563942252667876787e+01,1.560091992651615200e+01,1.554123216692721066e+01,1.548161798974386905e+01,1.543081973943890262e+01,1.538413092800661275e+01,1.534372651317892533e+01,1.528523963683630171e+01,1.522336915135990054e+01,1.516349768653596186e+01,1.510738072978844926e+01,1.503665949331854534e+01,1.497743629591855274e+01,1.492303300906411323e+01,1.485780111966403716e+01,1.479071814504812821e+01,1.471188292672463049e+01,1.461423685699291752e+01,1.450554923596799739e+01,1.438035107235008780e+01,1.426118009743747805e+01,1.414988674587605999e+01,1.403481562484825673e+01,1.390002580093916684e+01,1.375605629440597966e+01,1.361701064318175725e+01,1.347581390420244141e+01,1.336020948772723216e+01,1.324992745976033071e+01,1.314384980899034616e+01,1.303338601487901727e+01,1.291123473009473344e+01
2.450428508239019254e-01,4.193101642178822530e-01,4.167134647627913635e-01,2.559293204641433506e-01,3.445411092568627653e-01,6.107459327423312434e-01,6.821093929263827293e-01,7.565957365065709705e-01,6.747541422259084598e-01,8.105099517526266339e-01,8.321816613852169864e-01,6.769307963777185799e-01,8.079849791454829511e-01,9.025314286271055586e-01,9.050045305272221841e-01,1.066807869078648885e+00,1.167062468471626202e+00,1.495047769105801283e+00,1.607896727770717682e+00,1.718992935249999299e+00,1.966156058211993463e+00,1.964326666702023383e+00,2.069669687751499509e+00,1.984052952933078595e+00,1.729879548843352044e+00,1.983117357512460988e+00,2.096404039783410500e+00,2.070179118580363742e+00,2.002920389527151013e+00,1.924750807644816986e+00,1.813242432554205141e+00,2.029341487312516179e+00,2.147222398232594198e+00,2.029265038627968920e+00,2.112604797858664618e+00,2.004682668003959556e+00,2.019999286587670362e+00,2.060619898019001806e+00,2.095510679143182564e+00,1.860114069206020071e+00,1.938109953990355461e+00,1.627187365768369975e+00,1.778250229483848033e+00,1.647833068723723482e+00,1.581124122308097846e+00,1.662189360306947972e+00,1.461542776863778315e+00,1.462369132699615104e+00,1.269272727029594261e+00,1.432874780208874377e+00,1.216964123559066691e+00,1.197462529869948389e+00,1.050115340724718349e+00,9.005895532337125919e-01,1.078742269244550966e+00,9.487590440990104623e-01,6.033173333785132320e-01,3.528684359780389079e-01,2.958195990989757052e-01,2.435478742605284574e-01,1.874009683934651227e-01,-1.342129614545450877e-02,-6.191127205882155510e-02,-3.875759779918144798e-02,-1.833990093602007321e-01,-1.785849832046013663e-01,-2.241253603495700353e-01,-2.732977134556387466e-01,-4.016790896616838635e-01,-4.109177707966291115e-01,-6.681499136898118030e-01,-5.138807525499665685e-01,-4.647250245806015534e-01,-4.340408491741709063e-01,-4.400090889161406560e-01,-6.411415924012251466e-01,-5.708822726245206258e-01,-4.711168424725037940e-01,-6.654193862021328121e-01,-6.540534968212926570e-01,-4.799549694239614306e-01,-6.073887495333512021e-01,-6.974741921530829281e-01,-6.130932252057013088e-01,-9.640948143608215615e-01,-1.002831243169574948e+00,-1.256606668978857533e+00,-1.218576761818525922e+00,-1.201412921054737959e+00,-1.109836440011817249e+00,-1.106339904093796234e+00,-1.459907625679889964e+00,-1.427853835292159257e+00,-1.379465429643815799e+00,-1.300729610813039283e+00,-1.190691075486838058e+00,-1.008912400393748632e+00,-1.180520531757194957e+00,-1.143583927604557404e+00,-1.252826022710152420e+00
9.306819682519353876e-01,1.189346625586660267e+00,1.465705337317956491e+00,1.755839624082833339e+00,2.050722785670899384e+00,2.344129203341296375e+00,2.633169143193503814e+00,2.924366417404019813e+00,3.201945662155779360e+00,3.470075409872238836e+00,3.749749734760131403e+00,4.059281415867470599e+00,4.382284371569417303e+00,4.703509607344473764e+00,5.010930635632268704e+00,5.300678474554562314e+00,5.590560563993854259e+00,5.881852955792345128e+00,6.167623205755987215e+00,6.439121880324407243e+00,6.710460115203993325e+00,6.996313458954306341e+00,7.283927822914838757e+00,7.574171975997682438e+00,7.884757308634732453e+00,8.210146955492874099e+00,8.535731263860634854e+00,8.851203185425129405e+00,9.154200600611307692e+00,9.450987899095697031e+00,9.755421681640155995e+00,1.004176831819905402e+01,1.030837876351250770e+01,1.058174799670431909e+01,1.086010635874892749e+01,1.112923418085924965e+01,1.138608946373691388e+01,1.165470406656700142e+01,1.193110691307098392e+01,1.219747711688237501e+01,1.245863518369750267e+01,1.273060333108070097e+01,1.300210116749940958e+01,1.325823382180691468e+01,1.351621104265085549e+01,1.376170019411741841e+01,1.400704857549569482e+01,1.424648311369682219e+01,1.448505744295927045e+01,1.473656091712568283e+01,1.500000000000000000e+01,1.526479910978832955e+01,1.551564435993904745e+01,1.575550017586365392e+01,1.601018785229778274e+01,1.626722094331898916e+01,1.650353913309540133e+01,1.675095231162826082e+01,1.701068999636468604e+01,1.727451774395825979e+01,1.753153302169806693e+01,1.778047162590735297e+01,1.803677272487476557e+01,1.828652309169251566e+01,1.851971625125279530e+01,1.875252790821395621e+01,1.897264220248820266e+01,1.920465994212252525e+01,1.943803758898189216e+01,1.968064626244901660e+01,1.994190869973716929e+01,2.020744852217341858e+01,2.047605111087670338e+01,2.073666491242020626e+01,2.097939256801153718e+01,2.121605726780795464e+01,2.144446908365799942e+01,2.167752870198580695e+01,2.192577378752207551e+01,2.219201927153717335e+01,2.245032569882335949e+01,2.270380326785947034e+01,2.296255819174664481e+01,2.323627413411775677e+01,2.351371575311558360e+01,2.377373598474524741e+01,2.402666670201988453e+01,2.429990978210252450e+01,2.456981170406911730e+01,2.481924496108875999e+01,2.505858209135234205e+01,2.530563483718756856e+01,2.556363188934261998e+01,2.583765293855854495e+01,2.610804473807055004e+01,2.637021172039468908e+01,2.664286173238013333e+01,2.691015661900262756e+01,2.715440883018121099e+01,2.741009252753081782e+01
2.487961816680491989e+00,2.626472627762399092e+00,2.837176030399898963e+00,2.940380165672860535e+00,3.021192252253414701e+00,2.917939992260786042e+00,2.853325446020613665e+00,2.872727323452920700e+00,2.746890598626672730e+00,2.635310584845780291e+00,2.896744684026239636e+00,3.144566593428847590e+00,3.257726786753391668e+00,3.122050614213517594e+00,2.985871591609862374e+00,2.875862628604975768e+00,2.882778699304581416e+00,2.934644233009410907e+00,2.792153593956970603e+00,2.691370446035318498e+00,2.797040822030165685e+00,2.926864073057023674e+00,2.831851879817915307e+00,3.045169123114310761e+00,3.241994725370602737e+00,3.274910567765628500e+00,3.196983484536243925e+00,3.075146766919115926e+00,3.016081004751558936e+00,2.965944689185342931e+00,2.975765052673756905e+00,2.697726353433290924e+00,2.709391551045546187e+00,2.806392038214417184e+00,2.703131291566133854e+00,2.639582285232156433e+00,2.527755074200598528e+00,2.810447322580207352e+00,2.635895708630449086e+00,2.626661876115196748e+00,2.676080952893730824e+00,2.701973484427332650e+00,2.742030001438930498e+00,2.588506718024044861e+00,2.525327682812439356e+00,2.431935443375331740e+00,2.454893394526791006e+00,2.340382706854443828e+00,2.414325618858364830e+00,2.572933697000574060e+00,2.594049186583118338e+00,2.560093842582775281e+00,2.472094044847778171e+00,2.461691042791986472e+00,2.717165467310477034e+00,2.346355525402136433e+00,2.460712891824500481e+00,2.467248926335718018e+00,2.672722542157369041e+00,2.562140754658650543e+00,2.523026384162622371e+00,2.594622636815397954e+00,2.624749487127489012e+00,2.306659895954866979e+00,2.367343666135174107e+00,2.276809565528740809e+00,2.395400646024300251e+00,2.263978658826939494e+00,2.359032591039940119e+00,2.559195552326247292e+00,2.658829214599075730e+00,2.668844752781108109e+00,2.672416916038341750e+00,2.484615338579257315e+00,2.347112644201438503e+00,2.267585876919017807e+00,2.347788434173561534e+00,2.415577856600259921e+00,2.625094702506995947e+00,2.587479641894965265e+00,2.510629057604846448e+00,2.552353495133298455e+00,2.596605626991450144e+00,2.837942119149353903e+00,2.734057573107782080e+00,2.552297132695107162e+00,2.600034120642449764e+00,2.765375559876924960e+00,2.590394042186297874e+00,2.478899595122000754e+00,2.375190255626911107e+00,2.558645300627995667e+00,2.613840019082135147e+00,2.685921557525219772e+00,2.646355604325028033e+00,2.636500219890898222e+00,2.738993644572277564e+00,2.528000098087338277e+00,2.482048959722346293e+00,2.460268823018222140e+00
1.299962858405628907e+01,1.304192177148205722e+01,1.309078672777752317e+01,1.314132106746382789e+01,1.319084650677513615e+01,1.322210228952410560e+01,1.324630159443454502e+01,1.327047953750369125e+01,1.328093042524105627e+01,1.328683495975514184e+01,1.328680933920848339e+01,1.328378128803915281e+01,1.327982171275654721e+01,1.329176915615731502e+01,1.330265031914039753e+01,1.331387971579267671e+01,1.331685051983941293e+01,1.330295241700320474e+01,1.328068677416055365e+01,1.326741470674482137e+01,1.325954480900981380e+01,1.326149247053566960e+01,1.326217661574640871e+01,1.326455830046304918e+01,1.329185084211711931e+01,1.332216149429812724e+01,1.335600793330072023e+01,1.339209247378565237e+01,1.344204188415128698e+01,1.348035079096288058e+01,1.352409958892727992e+01,1.357469405011294938e+01,1.364907199018020556e+01,1.373364179394644147e+01,1.381944527696726155e+01,1.389000620893975402e+01,1.394488822931048944e+01,1.399731327143031123e+01,1.404122865985545943e+01,1.408119829660370037e+01,1.414098756343065233e+01,1.420855525020227184e+01,1.429676217853120335e+01,1.439873225547008317e+01,1.449649836349981769e+01,1.459295620647349345e+01,1.468588658497944444e+01,1.477668944327748335e+01,1.484980586805967206e+01,1.492264895995591623e+01,1.500000000000000000e+01,1.507005904696351983e+01,1.515765734061498904e+01,1.524922706248521642e+01,1.532666567630419863e+01,1.537863498470905732e+01,1.543559155783024295e+01,1.549287965520717769e+01,1.555948860562432934e+01,1.562526209297320534e+01,1.568126607288749419e+01,1.575404184360673199e+01,1.583466817482244338e+01,1.591726200232542432e+01,1.601437642658061833e+01,1.611152754750663973e+01,1.620325741239634709e+01,1.629024880239095552e+01,1.635994209104759278e+01,1.641968295121010613e+01,1.648704969552603217e+01,1.654573553601356650e+01,1.660861779176985209e+01,1.668174122235272350e+01,1.675189460580901013e+01,1.682450512959194810e+01,1.690098307844897363e+01,1.698731328914640670e+01,1.704166596236165887e+01,1.708385041530715398e+01,1.710012601940960764e+01,1.709525079533595715e+01,1.708327626572616964e+01,1.707831163084599879e+01,1.708722968723131785e+01,1.709997356432795002e+01,1.710247269590405139e+01,1.708796798662039151e+01,1.707612636623443336e+01,1.705180483390929425e+01,1.703655787960134305e+01,1.700468626409133321e+01,1.695701263897291611e+01,1.691461873910493097e+01,1.685849363459388428e+01,1.682534810070103148e+01,1.678552548221331264e+01,1.674016061329905369e+01,1.669322901240962764e+01,1.664300331437280889e+01
4.877258050403208145e-01,4.904284391875857740e-01,3.793349419722166216e-01,4.605114362253227567e-01,5.161613348658410372e-01,2.060535559035836517e-01,2.425741629207901484e-01,2.171240302328316385e-01,6.483693221168521093e-02,-5.836045736183330390e-02,-4.709383096770152627e-02,-7.770248926774819820e-02,3.914250706255462120e-02,5.876990999119614811e-02,1.850971497777406660e-01,1.723903089749351802e-01,1.630356134136898283e-02,-1.845904940905433167e-01,-1.454922486354730815e-01,-5.413672654665305228e-02,-6.516763552575538521e-02,1.453319109117258978e-01,-3.270083576356669353e-02,1.448237509441879234e-01,3.330992348546790716e-01,4.037621059360021469e-01,2.516795392582999447e-01,4.501894312621920191e-01,4.909032686438264959e-01,2.718634545947931080e-01,3.503937119021922619e-01,6.292220264125056861e-01,7.785445909435103617e-01,8.457380056050217698e-01,7.988291517862945446e-01,5.838536072749133110e-01,5.364797791737863086e-01,5.223245620885728080e-01,3.352583625195578731e-01,5.230781015504697429e-01,6.581580652443556056e-01,7.344002870113415238e-01,1.114680776515738270e+00,9.496344382156152175e-01,9.937142992951748521e-01,9.346196086459206409e-01,9.126818185745808609e-01,8.349087352730282241e-01,6.104272613034812389e-01,8.306387897853857449e-01,7.022847920604747829e-01,7.655204576807094208e-01,9.651292034969507494e-01,8.697782993227710646e-01,5.654044469114496430e-01,5.227215018057655982e-01,5.961655433871395626e-01,6.485671531370669207e-01,6.481421254503145768e-01,7.186317379746414158e-01,5.059144274131800456e-01,8.579462866776808028e-01,7.298174849745663328e-01,9.039728312542480992e-01,9.713447067316197669e-01,9.404841163969773765e-01,8.814886122906006038e-01,7.058092944943050728e-01,6.091010861138212995e-01,6.388920546414571522e-01,6.488906131307574654e-01,5.590396250884052121e-01,7.261698817282468132e-01,7.679430929640533865e-01,7.752536530697818895e-01,6.447240937229565816e-01,8.552923334455262427e-01,7.455146213650032383e-01,4.284282342418452849e-01,2.283226319747931332e-01,-3.346115624538331668e-02,-1.263284498284272528e-01,-1.404549738874590892e-01,-5.127141617477209978e-03,6.917632840733485555e-02,1.859023024175882333e-01,-1.441030212970539626e-01,-1.256347898353536441e-01,-1.136891974382578940e-01,-2.438365983372535739e-01,-2.158658765202420282e-01,-3.970525109776281703e-01,-3.976511238872578735e-01,-5.398135012687792500e-01,-5.307624811983360225e-01,-1.965485515377526360e-01,-4.926190571268356799e-01,-3.717906392504632951e-01,-4.163120284221399348e-01,-5.375710539297663404e-01
